Zeit;Kanal A
(ms);(V)

0,00117875;0,98379058
0,00128275;1,03054261
0,00138675;0,98379058
0,00149075;1,03054261
0,00159475;1,03054261
0,00169875;1,03054261
0,00180275;1,03054261
0,00190675;1,03054261
0,00201075;1,03054261
0,00211475;1,03054261
0,00221875;1,03054261
0,00232275;1,03054261
0,00242675;1,03054261
0,00253075;1,03054261
0,00263475;1,03054261
0,00273875;1,03054261
0,00284275;1,03054261
0,00294675;0,98379058
0,00305075;1,03054261
0,00315475;0,98379058
0,00325875;0,98379058
0,00336275;0,98379058
0,00346675;0,98379058
0,00357075;1,03054261
0,00367475;0,98379058
0,00377875;1,03054261
0,00388275;0,98379058
0,00398675;1,03054261
0,00409075;1,03054261
0,00419475;0,98379058
0,00429875;0,98379058
0,00440275;1,03054261
0,00450675;1,03054261
0,00461075;0,98379058
0,00471475;1,03054261
0,00481875;0,98379058
0,00492275;0,98379058
0,00502675;1,03054261
0,00513075;1,03054261
0,00523475;0,98379058
0,00533875;1,03054261
0,00544275;1,03054261
0,00554675;0,98379058
0,00565075;0,98379058
0,00575475;0,98379058
0,00585875;0,98379058
0,00596275;0,98379058
0,00606675;1,03054261
0,00617075;1,03054261
0,00627475;1,03054261
0,00637875;1,03054261
0,00648275;1,03054261
0,00658675;1,03054261
0,00669075;1,03054261
0,00679475;1,03054261
0,00689875;1,12435412
0,00700275;1,12435412
0,00710675;0,98379058
0,00721075;0,98379058
0,00731475;1,03054261
0,00741875;1,03054261
0,00752275;1,03054261
0,00762675;1,03054261
0,00773075;1,03054261
0,00783475;1,03054261
0,00793875;0,98379058
0,00804275;0,98379058
0,00814675;1,03054261
0,00825075;1,03054261
0,00835475;1,03054261
0,00845875;1,03054261
0,00856275;1,03054261
0,00866675;1,03054261
0,00877075;1,03054261
0,00887475;1,03054261
0,00897875;1,03054261
0,00908275;1,03054261
0,00918675;1,03054261
0,00929075;0,89013284
0,00939475;1,07744837
0,00949875;1,03054261
0,00960275;1,03054261
0,00970675;0,98379058
0,00981075;1,03054261
0,00991475;0,98379058
0,01001875;1,03054261
0,01012275;1,03054261
0,01022675;1,03054261
0,01033075;1,03054261
0,01043475;0,98379058
0,01053875;0,98379058
0,01064275;0,98379058
0,01074675;1,03054261
0,01085075;1,03054261
0,01095475;1,03054261
0,01105875;1,03054261
0,01116275;1,03054261
0,01126675;1,03054261
0,01137075;1,03054261
0,01147475;1,03054261
0,01157875;0,89013284
0,01168275;1,07744837
0,01178675;1,03054261
0,01189075;0,98379058
0,01199475;1,03054261
0,01209875;1,03054261
0,01220275;0,98379058
0,01230675;1,03054261
0,01241075;0,98379058
0,01251475;1,03054261
0,01261875;0,98379058
0,01272275;0,98379058
0,01282675;1,03054261
0,01293075;0,98379058
0,01303475;0,98379058
0,01313875;0,98379058
0,01324275;1,03054261
0,01334675;1,03054261
0,01345075;1,03054261
0,01355475;0,98379058
0,01365875;1,03054261
0,01376275;1,03054261
0,01386675;1,12435412
0,01397075;1,03054261
0,01407475;1,03054261
0,01417875;0,98379058
0,01428275;1,03054261
0,01438675;1,03054261
0,01449075;1,03054261
0,01459475;0,98379058
0,01469875;0,98379058
0,01480275;0,98379058
0,01490675;1,03054261
0,01501075;1,03054261
0,01511475;1,03054261
0,01521875;1,03054261
0,01532275;1,03054261
0,01542675;0,98379058
0,01553075;1,03054261
0,01563475;1,03054261
0,01573875;1,03054261
0,01584275;0,98379058
0,01594675;1,03054261
0,01605075;0,98379058
0,01615475;1,03054261
0,01625875;1,07744837
0,01636275;0,98379058
0,01646675;1,03054261
0,01657075;1,03054261
0,01667475;1,03054261
0,01677875;1,03054261
0,01688275;1,03054261
0,01698675;1,03054261
0,01709075;0,98379058
0,01719475;1,03054261
0,01729875;0,98379058
0,01740275;1,03054261
0,01750675;0,98379058
0,01761075;1,03054261
0,01771475;0,98379058
0,01781875;1,03054261
0,01792275;0,98379058
0,01802675;1,03054261
0,01813075;1,03054261
0,01823475;1,03054261
0,01833875;1,03054261
0,01844275;1,03054261
0,01854675;1,07744837
0,01865075;0,93688482
0,01875475;1,03054261
0,01885875;1,03054261
0,01896275;1,03054261
0,01906675;1,03054261
0,01917075;1,03054261
0,01927475;0,98379058
0,01937875;1,03054261
0,01948275;0,98379058
0,01958675;1,03054261
0,01969075;0,98379058
0,01979475;0,98379058
0,01989875;1,03054261
0,02000275;0,98379058
0,02010675;1,03054261
0,02021075;1,03054261
0,02031475;1,03054261
0,02041875;1,03054261
0,02052275;1,03054261
0,02062675;1,03054261
0,02073075;1,03054261
0,02083475;1,12435412
0,02093875;1,03054261
0,02104275;1,03054261
0,02114675;1,03054261
0,02125075;0,98379058
0,02135475;1,03054261
0,02145875;0,98379058
0,02156275;1,03054261
0,02166675;0,98379058
0,02177075;0,98379058
0,02187475;0,98379058
0,02197875;0,98379058
0,02208275;0,98379058
0,02218675;0,98379058
0,02229075;1,03054261
0,02239475;0,98379058
0,02249875;0,98379058
0,02260275;1,03054261
0,02270675;1,03054261
0,02281075;1,03054261
0,02291475;1,03054261
0,02301875;1,03054261
0,02312275;0,98379058
0,02322675;1,03054261
0,02333075;0,98379058
0,02343475;1,03054261
0,02353875;1,03054261
0,02364275;1,03054261
0,02374675;1,03054261
0,02385075;1,03054261
0,02395475;0,98379058
0,02405875;1,03054261
0,02416275;1,03054261
0,02426675;0,98379058
0,02437075;1,03054261
0,02447475;1,03054261
0,02457875;1,03054261
0,02468275;0,98379058
0,02478675;1,03054261
0,02489075;1,03054261
0,02499475;1,03054261
0,02509875;1,03054261
0,02520275;1,03054261
0,02530675;1,03054261
0,02541075;1,03054261
0,02551475;1,07744837
0,02561875;1,03054261
0,02572275;0,98379058
0,02582675;1,03054261
0,02593075;1,03054261
0,02603475;1,03054261
0,02613875;1,03054261
0,02624275;1,03054261
0,02634675;1,03054261
0,02645075;1,03054261
0,02655475;1,03054261
0,02665875;0,98379058
0,02676275;0,98379058
0,02686675;0,98379058
0,02697075;1,03054261
0,02707475;1,03054261
0,02717875;1,03054261
0,02728275;1,03054261
0,02738675;1,03054261
0,02749075;1,03054261
0,02759475;1,03054261
0,02769875;1,03054261
0,02780275;0,98379058
0,02790675;0,98379058
0,02801075;1,03054261
0,02811475;1,03054261
0,02821875;1,03054261
0,02832275;1,03054261
0,02842675;0,98379058
0,02853075;0,98379058
0,02863475;0,98379058
0,02873875;1,03054261
0,02884275;1,03054261
0,02894675;0,98379058
0,02905075;1,03054261
0,02915475;1,03054261
0,02925875;1,03054261
0,02936275;0,98379058
0,02946675;0,98379058
0,02957075;1,03054261
0,02967475;1,03054261
0,02977875;1,03054261
0,02988275;1,03054261
0,02998675;1,03054261
0,03009075;1,07744837
0,03019475;0,98379058
0,03029875;1,03054261
0,03040275;1,07744837
0,03050675;0,98379058
0,03061075;0,98379058
0,03071475;1,03054261
0,03081875;0,98379058
0,03092275;1,03054261
0,03102675;0,98379058
0,03113075;1,03054261
0,03123475;1,03054261
0,03133875;0,98379058
0,03144275;1,03054261
0,03154675;1,03054261
0,03165075;1,03054261
0,03175475;1,03054261
0,03185875;1,03054261
0,03196275;1,03054261
0,03206675;1,03054261
0,03217075;1,03054261
0,03227475;1,03054261
0,03237875;1,03054261
0,03248275;1,07744837
0,03258675;0,98379058
0,03269075;0,98379058
0,03279475;1,03054261
0,03289875;1,03054261
0,03300275;0,98379058
0,03310675;1,03054261
0,03321075;0,98379058
0,03331475;0,98379058
0,03341875;0,98379058
0,03352275;0,98379058
0,03362675;1,03054261
0,03373075;1,03054261
0,03383475;1,03054261
0,03393875;1,03054261
0,03404275;1,03054261
0,03414675;1,03054261
0,03425075;1,03054261
0,03435475;1,03054261
0,03445875;1,03054261
0,03456275;1,03054261
0,03466675;0,98379058
0,03477075;0,98379058
0,03487475;1,03054261
0,03497875;0,98379058
0,03508275;0,98379058
0,03518675;0,98379058
0,03529075;1,03054261
0,03539475;1,03054261
0,03549875;0,98379058
0,03560275;1,03054261
0,03570675;1,03054261
0,03581075;1,03054261
0,03591475;1,03054261
0,03601875;0,98379058
0,03612275;1,03054261
0,03622675;1,03054261
0,03633075;1,03054261
0,03643475;1,03054261
0,03653875;1,03054261
0,03664275;1,03054261
0,03674675;0,98379058
0,03685075;1,03054261
0,03695475;1,03054261
0,03705875;1,03054261
0,03716275;1,03054261
0,03726675;1,03054261
0,03737075;1,03054261
0,03747475;1,03054261
0,03757875;1,03054261
0,03768275;1,03054261
0,03778675;1,03054261
0,03789075;1,03054261
0,03799475;0,98379058
0,03809875;1,03054261
0,03820275;1,03054261
0,03830675;0,98379058
0,03841075;0,98379058
0,03851475;1,03054261
0,03861875;0,98379058
0,03872275;0,98379058
0,03882675;1,03054261
0,03893075;1,03054261
0,03903475;1,03054261
0,03913875;1,03054261
0,03924275;0,98379058
0,03934675;1,03054261
0,03945075;1,03054261
0,03955475;0,98379058
0,03965875;0,98379058
0,03976275;1,03054261
0,03986675;0,98379058
0,03997075;1,03054261
0,04007475;1,03054261
0,04017875;0,98379058
0,04028275;1,03054261
0,04038675;0,98379058
0,04049075;1,03054261
0,04059475;1,03054261
0,04069875;1,03054261
0,04080275;1,03054261
0,04090675;1,03054261
0,04101075;0,98379058
0,04111475;0,98379058
0,04121875;1,03054261
0,04132275;0,98379058
0,04142675;1,03054261
0,04153075;1,03054261
0,04163475;1,03054261
0,04173875;1,03054261
0,04184275;1,03054261
0,04194675;1,03054261
0,04205075;0,98379058
0,04215475;0,98379058
0,04225875;0,98379058
0,04236275;1,03054261
0,04246675;1,03054261
0,04257075;1,03054261
0,04267475;1,03054261
0,04277875;0,98379058
0,04288275;1,03054261
0,04298675;1,03054261
0,04309075;1,03054261
0,04319475;0,98379058
0,04329875;1,03054261
0,04340275;0,98379058
0,04350675;0,98379058
0,04361075;1,03054261
0,04371475;1,03054261
0,04381875;0,98379058
0,04392275;0,98379058
0,04402675;0,98379058
0,04413075;1,03054261
0,04423475;1,03054261
0,04433875;1,03054261
0,04444275;1,03054261
0,04454675;1,03054261
0,04465075;1,03054261
0,04475475;1,03054261
0,04485875;1,03054261
0,04496275;0,98379058
0,04506675;0,98379058
0,04517075;1,03054261
0,04527475;1,03054261
0,04537875;1,03054261
0,04548275;1,03054261
0,04558675;1,03054261
0,04569075;1,03054261
0,04579475;0,98379058
0,04589875;0,98379058
0,04600275;1,03054261
0,04610675;1,03054261
0,04621075;0,98379058
0,04631475;1,03054261
0,04641875;1,03054261
0,04652275;1,03054261
0,04662675;1,03054261
0,04673075;1,03054261
0,04683475;0,98379058
0,04693875;1,03054261
0,04704275;1,03054261
0,04714675;1,03054261
0,04725075;1,03054261
0,04735475;0,98379058
0,04745875;1,03054261
0,04756275;1,03054261
0,04766675;0,98379058
0,04777075;0,98379058
0,04787475;1,03054261
0,04797875;1,03054261
0,04808275;1,03054261
0,04818675;1,03054261
0,04829075;0,98379058
0,04839475;1,03054261
0,04849875;1,03054261
0,04860275;1,03054261
0,04870675;1,03054261
0,04881075;1,03054261
0,04891475;1,03054261
0,04901875;1,03054261
0,04912275;0,98379058
0,04922675;0,98379058
0,04933075;1,03054261
0,04943475;1,03054261
0,04953875;1,03054261
0,04964275;1,03054261
0,04974675;1,03054261
0,04985075;1,03054261
0,04995475;1,03054261
0,05005875;1,03054261
0,05016275;1,03054261
0,05026675;0,98379058
0,05037075;0,98379058
0,05047475;1,03054261
0,05057875;1,03054261
0,05068275;0,98379058
0,05078675;1,03054261
0,05089075;1,03054261
0,05099475;1,03054261
0,05109875;1,03054261
0,05120275;0,98379058
0,05130675;0,98379058
0,05141075;1,03054261
0,05151475;1,03054261
0,05161875;1,03054261
0,05172275;1,03054261
