Zeit;Kanal A
(ms);(mV)

-7,68499949;-13,05517864
-7,67999949;-11,18971348
-7,67499949;-11,18971348
-7,66999949;-11,18971348
-7,66499949;-10,25621223
-7,65999949;-10,25621223
-7,65499949;-9,79023075
-7,64999949;-8,85826683
-7,64499949;-8,39228535
-7,63999949;-8,85826683
-7,63499949;-8,39228535
-7,62999949;-8,85826683
-7,62499949;-8,39228535
-7,61999949;-8,85826683
-7,61499949;-7,45878410
-7,60999949;-8,85826683
-7,60499949;-7,92630339
-7,59999949;-8,39228535
-7,59499949;-8,85826683
-7,58999949;-8,85826683
-7,58499949;-8,85826683
-7,57999949;-8,85826683
-7,57499949;-8,85826683
-7,56999949;-9,32424927
-7,56499949;-9,79023075
-7,55999949;-9,32424927
-7,55499949;-8,85826683
-7,54999949;-9,32424927
-7,54499949;-8,85826683
-7,53999949;-8,85826683
-7,53499949;-8,39228535
-7,52999949;-8,39228535
-7,52499949;-6,52682066
-7,51999949;-7,45878410
-7,51499949;-6,99280214
-7,50999949;-6,52682066
-7,50499949;-5,59485674
-7,49999949;-7,45878410
-7,49499949;-5,59485674
-7,48999949;-4,66135550
-7,48499949;-4,66135550
-7,47999949;-5,12733746
-7,47499949;-3,72939205
-7,46999949;-3,72939205
-7,46499949;-3,26341033
-7,45999950;-3,26341033
-7,45499950;-2,79742837
-7,44999950;-2,32990885
-7,44499950;-0,46598175
-7,43999950;-0,46598175
-7,43499950;0,46598175
-7,42999950;0,93196350
-7,42499950;1,39794528
-7,41999950;1,86392701
-7,41499950;3,72939205
-7,40999950;4,19537354
-7,40499950;4,66135550
-7,39999950;5,59485674
-7,39499950;5,59485674
-7,38999950;6,99280214
-7,38499950;7,92630339
-7,37999950;7,92630339
-7,37499950;8,39228535
-7,36999950;8,85826683
-7,36499950;8,85826683
-7,35999950;9,79023075
-7,35499950;9,32424927
-7,34999950;9,79023075
-7,34499950;10,25621223
-7,33999950;9,32424927
-7,33499950;9,79023075
-7,32999950;9,79023075
-7,32499950;9,79023075
-7,31999950;9,79023075
-7,31499950;11,18971348
-7,30999950;9,79023075
-7,30499950;10,25621223
-7,29999950;8,85826683
-7,29499950;10,25621223
-7,28999950;9,32424927
-7,28499950;10,72373199
-7,27999950;11,18971348
-7,27499950;10,25621223
-7,26999950;11,18971348
-7,26499950;11,18971348
-7,25999950;11,18971348
-7,25499950;10,72373199
-7,24999950;10,25621223
-7,24499950;11,18971348
-7,23999950;11,18971348
-7,23499950;11,18971348
-7,22999950;11,18971348
-7,22499950;11,18971348
-7,21999950;11,65569592
-7,21499950;12,12167740
-7,20999950;12,12167740
-7,20499950;12,12167740
-7,19999950;13,05517864
-7,19499950;13,52116013
-7,18999950;15,38508797
-7,18499950;14,91910553
-7,17999950;13,98714256
-7,17499950;13,98714256
-7,16999950;13,52116013
-7,16499950;13,52116013
-7,15999950;14,45312405
-7,15499950;13,98714256
-7,14999950;13,05517864
-7,14499950;13,05517864
-7,13999950;13,05517864
-7,13499950;12,58765888
-7,12999950;12,12167740
-7,12499950;11,18971348
-7,11999950;11,65569592
-7,11499950;11,18971348
-7,10999950;10,25621223
-7,10499950;11,18971348
-7,09999950;8,85826683
-7,09499950;9,79023075
-7,08999950;9,32424927
-7,08499950;10,25621223
-7,07999950;9,79023075
-7,07499950;10,25621223
-7,06999950;9,79023075
-7,06499951;9,79023075
-7,05999951;10,72373199
-7,05499951;9,32424927
-7,04999951;9,79023075
-7,04499951;10,25621223
-7,03999951;9,32424927
-7,03499951;9,32424927
-7,02999951;9,79023075
-7,02499951;9,79023075
-7,01999951;9,32424927
-7,01499951;9,32424927
-7,00999951;8,85826683
-7,00499951;9,79023075
-6,99999951;9,32424927
-6,99499951;8,85826683
-6,98999951;9,32424927
-6,98499951;9,32424927
-6,97999951;8,85826683
-6,97499951;8,85826683
-6,96999951;8,85826683
-6,96499951;8,85826683
-6,95999951;8,85826683
-6,95499951;8,85826683
-6,94999951;8,39228535
-6,94499951;7,92630339
-6,93999951;7,92630339
-6,93499951;8,39228535
-6,92999951;7,92630339
-6,92499951;7,45878410
-6,91999951;6,52682066
-6,91499951;6,99280214
-6,90999951;6,52682066
-6,90499951;6,06083870
-6,89999951;6,52682066
-6,89499951;5,59485674
-6,88999951;5,12733746
-6,88499951;5,12733746
-6,87999951;4,19537354
-6,87499951;5,59485674
-6,86999951;5,12733746
-6,86499951;5,12733746
-6,85999951;4,19537354
-6,85499951;4,19537354
-6,84999951;3,72939205
-6,84499951;4,66135550
-6,83999951;4,19537354
-6,83499951;3,72939205
-6,82999951;2,79742837
-6,82499951;3,72939205
-6,81999951;2,79742837
-6,81499951;1,39794528
-6,80999951;2,32990885
-6,80499951;3,26341033
-6,79999951;2,79742837
-6,79499951;2,79742837
-6,78999951;2,32990885
-6,78499951;3,26341033
-6,77999951;2,79742837
-6,77499951;2,32990885
-6,76999951;2,79742837
-6,76499951;2,32990885
-6,75999951;2,79742837
-6,75499951;3,26341033
-6,74999951;2,79742837
-6,74499951;3,26341033
-6,73999951;3,26341033
-6,73499951;2,79742837
-6,72999951;3,26341033
-6,72499951;3,26341033
-6,71999951;3,72939205
-6,71499951;3,72939205
-6,70999951;2,32990885
-6,70499951;2,79742837
-6,69999951;0,93196350
-6,69499951;1,86392701
-6,68999951;2,32990885
-6,68499951;3,26341033
-6,67999951;2,32990885
-6,67499951;1,86392701
-6,66999951;2,32990885
-6,66499952;2,32990885
-6,65999952;2,32990885
-6,65499952;1,86392701
-6,64999952;1,39794528
-6,64499952;1,86392701
-6,63999952;1,39794528
-6,63499952;1,39794528
-6,62999952;1,39794528
-6,62499952;0,93196350
-6,61999952;0,00000000
-6,61499952;0,46598175
-6,60999952;0,46598175
-6,60499952;0,00000000
-6,59999952;0,00000000
-6,59499952;0,00000000
-6,58999952;0,00000000
-6,58499952;0,00000000
-6,57999952;-0,46598175
-6,57499952;-1,86392701
-6,56999952;-0,46598175
-6,56499952;-0,46598175
-6,55999952;-0,46598175
-6,55499952;-0,93196350
-6,54999952;-1,39794528
-6,54499952;-0,93196350
-6,53999952;-1,39794528
-6,53499952;-1,86392701
-6,52999952;-1,86392701
-6,52499952;-1,86392701
-6,51999952;-1,86392701
-6,51499952;-1,86392701
-6,50999952;-1,86392701
-6,50499952;-2,32990885
-6,49999952;-2,32990885
-6,49499952;-2,32990885
-6,48999952;-2,79742837
-6,48499952;-3,26341033
-6,47999952;-1,86392701
-6,47499952;-1,39794528
-6,46999952;-1,39794528
-6,46499952;-1,86392701
-6,45999952;-0,93196350
-6,45499952;-1,39794528
-6,44999952;-2,32990885
-6,44499952;-1,86392701
-6,43999952;-3,72939205
-6,43499952;-2,32990885
-6,42999952;-3,26341033
-6,42499952;-3,26341033
-6,41999952;-5,12733746
-6,41499952;-3,26341033
-6,40999952;-3,72939205
-6,40499952;-2,79742837
-6,39999952;-3,26341033
-6,39499952;-3,26341033
-6,38999952;-4,19537354
-6,38499952;-3,26341033
-6,37999952;-3,26341033
-6,37499952;-4,19537354
-6,36999952;-3,26341033
-6,36499952;-3,26341033
-6,35999952;-3,26341033
-6,35499952;-3,72939205
-6,34999952;-3,26341033
-6,34499952;-3,26341033
-6,33999952;-4,19537354
-6,33499952;-3,26341033
-6,32999952;-4,19537354
-6,32499952;-4,19537354
-6,31999952;-4,19537354
-6,31499952;-3,26341033
-6,30999952;-3,72939205
-6,30499952;-3,72939205
-6,29999952;-4,19537354
-6,29499952;-2,79742837
-6,28999952;-4,19537354
-6,28499952;-3,72939205
-6,27999952;-3,26341033
-6,27499952;-3,26341033
-6,26999953;-3,26341033
-6,26499953;-3,26341033
-6,25999953;-3,26341033
-6,25499953;-3,72939205
-6,24999953;-4,19537354
-6,24499953;-4,66135550
-6,23999953;-5,59485674
-6,23499953;-4,66135550
-6,22999953;-6,06083870
-6,22499953;-6,06083870
-6,21999953;-6,06083870
-6,21499953;-6,06083870
-6,20999953;-6,52682066
-6,20499953;-6,06083870
-6,19999953;-6,52682066
-6,19499953;-5,59485674
-6,18999953;-6,52682066
-6,18499953;-6,06083870
-6,17999953;-6,06083870
-6,17499953;-5,59485674
-6,16999953;-5,59485674
-6,16499953;-6,06083870
-6,15999953;-6,99280214
-6,15499953;-6,99280214
-6,14999953;-7,92630339
-6,14499953;-7,45878410
-6,13999953;-8,85826683
-6,13499953;-8,85826683
-6,12999953;-10,72373199
-6,12499953;-9,79023075
-6,11999953;-11,18971348
-6,11499953;-11,65569592
-6,10999953;-12,12167740
-6,10499953;-12,58765888
-6,09999953;-13,05517864
-6,09499953;-13,52116013
-6,08999953;-14,91910553
-6,08499953;-14,45312405
-6,07999953;-13,98714256
-6,07499953;-15,38508797
-6,06999953;-15,85260677
-6,06499953;-15,85260677
-6,05999953;-16,31858826
-6,05499953;-16,78457069
-6,04999953;-16,78457069
-6,04499953;-15,38508797
-6,03999953;-16,78457069
-6,03499953;-15,85260677
-6,02999953;-16,31858826
-6,02499953;-15,38508797
-6,01999953;-14,91910553
-6,01499953;-13,52116013
-6,00999953;-12,12167740
-6,00499953;-10,72373199
-5,99999953;-10,72373199
-5,99499953;-8,85826683
-5,98999953;-9,32424927
-5,98499953;-7,92630339
-5,97999953;-7,92630339
-5,97499953;-7,45878410
-5,96999953;-7,45878410
-5,96499953;-7,92630339
-5,95999953;-8,39228535
-5,95499953;-8,39228535
-5,94999953;-9,32424927
-5,94499953;-9,32424927
-5,93999953;-10,72373199
-5,93499953;-11,18971348
-5,92999953;-11,65569592
-5,92499953;-11,18971348
-5,91999953;-12,58765888
-5,91499953;-11,65569592
-5,90999953;-11,18971348
-5,90499953;-11,18971348
-5,89999953;-11,65569592
-5,89499953;-10,25621223
-5,88999953;-10,72373199
-5,88499953;-8,39228535
-5,87999953;-8,39228535
-5,87499954;-8,39228535
-5,86999954;-8,39228535
-5,86499954;-7,45878410
-5,85999954;-7,92630339
-5,85499954;-7,45878410
-5,84999954;-7,92630339
-5,84499954;-7,45878410
-5,83999954;-7,92630339
-5,83499954;-6,06083870
-5,82999954;-6,99280214
-5,82499954;-6,99280214
